title,author,year,date,series,number,language,citation,link
CELE's Submission for the Call for Papers on Global AI Governance of the Office of the UN Secretary General's Envoy on Technology;CELE;2023;2023-09;Documento de posición;11;;CELE, “CELE's Submission for the Call for Papers on Global AI Governance of the Office of the UN Secretary General's Envoy on Technology”, Documento de posición No. 11, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2023);https://www.palermo.edu/Archivos_content/2023/cele/CELE_ai_submission_v1.pdf
CELE's Submission on Glossary of Trust & Safety Terms;CELE;2023;2023-05;Documento de posición;10;;CELE, “CELE's Submission on Glossary of Trust & Safety Terms”, Documento de posición No. 10, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2023);https://www.palermo.edu/Archivos_content/2023/cele/papers/CELE_submission_Glossary.pdf
Amicus curiae Colombia (pena de prisión);CELE;2023;2023-05;Documento de posición;10;;CELE, “Amicus curiae Colombia (pena de prisión)”, Documento de posición No. 10, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2023);https://www.palermo.edu/Archivos_content/2023/cele/papers/Amicus-CELE.pdf
Nuevas discusiones sobre el proyecto de ley de noticias falsas en Brasil.
;Matías Gonzalez Mama y Lina Paola Velásquez Veloza;2023;2023-9;Informe legislativo;9;;Matías Gonzalez Mama y Lina Paola Velásquez Veloza, “Nuevas discusiones sobre el proyecto de ley de noticias falsas en Brasil.
”, Informe legislativo No. 9, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2023);https://observatoriolegislativocele.com/wp-content/uploads/Informe-legislativo-9_2023.pdf
Iniciativas legislativas sobre privacidad y protección de datos en Argentina, Brasil, Chile, Colombia, Ecuador, México, Guatemala, Paraguay y Perú, período 2019-2021;Olga Lucía Camacho Gutiérrez y Lina Paola Velásquez Veloza;2023;2023-03;Informe legislativo;8;;Olga Lucía Camacho Gutiérrez y Lina Paola Velásquez Veloza, “Iniciativas legislativas sobre privacidad y protección de datos en Argentina, Brasil, Chile, Colombia, Ecuador, México, Guatemala, Paraguay y Perú, período 2019-2021”, Informe legislativo No. 8, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2023);https://www.palermo.edu/Archivos_content/2022/cele/papers/iniciativas-legislativas-sobre-privacidad.pdf
La nueva Ley de Mercados Digitales europea;Olga Lucía Camacho Gutiérrez;2022;2022-10;Informe legislativo;7;;Olga Lucía Camacho Gutiérrez, “La nueva Ley de Mercados Digitales europea”, Informe legislativo No. 7, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2022);https://observatoriolegislativocele.com/wp-content/uploads/Reporte-3-La-nueva-Ley-de-Mercados-Digitales-europea.docx.pdf
La nueva Ley de Servicios Digitales europea;Olga Lucía Camacho Gutiérrez;2022;2022-10;Informe legislativo;6;;Olga Lucía Camacho Gutiérrez, “La nueva Ley de Servicios Digitales europea”, Informe legislativo No. 6, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2022);https://observatoriolegislativocele.com/wp-content/uploads/Reporte-2-La-nueva-Ley-de-Servicios-Digitales-europea.docx.pdf
Nueva actualización de la Ley de Protección de Datos Personales;Matías Gonzalez Mama y Lina Paola Velásquez Veloza;2022;2022-10;Informe legislativo;5;;Matías Gonzalez Mama y Lina Paola Velásquez Veloza, “Nueva actualización de la Ley de Protección de Datos Personales”, Informe legislativo No. 5, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2022);https://observatoriolegislativocele.com/wp-content/uploads/Reporte-8_-Argentina-Proyecto-de-Ley-de-Proteccion-de-Datos-Personales.pdf
Ley de Florida (SB 7072) sobre moderación de contenidos en las redes sociales;Lina Paola Velásquez Veloza;2022;2022-08;Informe legislativo;4;;Lina Paola Velásquez Veloza, “Ley de Florida (SB 7072) sobre moderación de contenidos en las redes sociales”, Informe legislativo No. 4, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2022);https://observatoriolegislativocele.com/wp-content/uploads/Reporte-5_-Estados-Unidos-Ley-de-Florida-SB-7072-sobre-moderacion-de-contenidos-en-las-redes-sociales.pdf
Proyecto de ley de “seguridad en línea” de Reino Unido;Olga Lucía Camacho Gutiérrez;2022;2022-08;Informe legislativo;3;;Olga Lucía Camacho Gutiérrez, “Proyecto de ley de “seguridad en línea” de Reino Unido”, Informe legislativo No. 3, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2022);https://observatoriolegislativocele.com/wp-content/uploads/Reporte-7_-Reino-Unido-Proyecto-de-ley-de-seguridad-en-linea.pdf
Aprobación en ciernes de la ley canadiense Online Streaming Act;Olga Lucía Camacho Gutiérrez;2022;2022-07;Informe legislativo;2;;Olga Lucía Camacho Gutiérrez, “Aprobación en ciernes de la ley canadiense Online Streaming Act”, Informe legislativo No. 2, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2022);https://observatoriolegislativocele.com/wp-content/uploads/Reporte-4_-Canada-Online-Streaming-Act.pdf
Reporte final de la Comisión de Derecho del Reino Unido Leyes sobre crímenes de odio;Matías González Mama;2022;2022-05;Informe legislativo;1;;Matías González Mama, “Reporte final de la Comisión de Derecho del Reino Unido Leyes sobre crímenes de odio”, Informe legislativo No. 1, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2022);https://observatoriolegislativocele.com/wp-content/uploads/Reporte-1_-Reino-Unido-Recomendaciones-sobre-Leyes-sobre-crimenes-de-odio.pdf
Amicus Curiae: el caso Natalia Denegri contra Google;Agustina del Campo y Ramiro Álvarez Ugarte;2022;2022-03;Documento de posición;9;;Agustina del Campo y Ramiro Álvarez Ugarte, “Amicus Curiae: el caso Natalia Denegri contra Google”, Documento de posición No. 9, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2022);https://www.palermo.edu/Archivos_content/2022/cele/marzo/amicus-curiae/amicus-curiae-cele.pdf
The Free Speech Recession Hits Home Mapping Laws and Regulations Affecting Free Speech in 22 Open Democracies de 2023; Justitia and the authors;2023;2023-04;Informe legislativo;;; Justitia and the authors, “The Free Speech Recession Hits Home Mapping Laws and Regulations Affecting Free Speech in 22 Open Democracies de 2023”, Informe legislativo No. , Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2023);
Libertad de expresión en el Poder Legislativo brasileño: temas y tendencias;Thiago Dias Oliva, Clarice Tavares Macedo y Victor Pavarin Tavares;2020;2020-12;Informe legislativo;;;Thiago Dias Oliva, Clarice Tavares Macedo y Victor Pavarin Tavares, “Libertad de expresión en el Poder Legislativo brasileño: temas y tendencias”, Informe legislativo No. , Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2020);https://www.palermo.edu/Archivos_content/2020/cele/diciembre/Observatorio-Brasil.pdf
Libertad de expresión y de discurso en Chile: desafíos y tensiones en el tránsito hacia una sociedad digital;Patricia Peña;2019;2019-10;Informe legislativo;;;Patricia Peña, “Libertad de expresión y de discurso en Chile: desafíos y tensiones en el tránsito hacia una sociedad digital”, Informe legislativo No. , Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2019);https://www.palermo.edu/Archivos_content/2019/cele/octubre/libertad-de-expresion-y-discurso-Chile.pdf
Tendencias de la libertad de expresión en Colombia;Luisa Fernanda Isaza;2019;2019-10;Informe legislativo;;;Luisa Fernanda Isaza, “Tendencias de la libertad de expresión en Colombia”, Informe legislativo No. , Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2019);https://www.palermo.edu/Archivos_content/2019/cele/octubre/Tendencias-de-la-libertad-de-expresion-en-Colombia.pdf
Tendencias en libertad de expresión en Guatemala;Álvaro Castellanos Howell;2019;2019-10;Informe legislativo;12;;Álvaro Castellanos Howell, “Tendencias en libertad de expresión en Guatemala”, Informe legislativo No. 12, Centro de Estudios en Libertad de Expresión (CELE), Buenos Aires (2019);https://www.palermo.edu/Archivos_content/2019/cele/octubre/Tendencias-de-la-libertad-de-expresion-en-Guatemala.pdf
